Hospital information systems: Measuring end user computing satisfaction (EUCS).;2014;14
Identifying well-formed biomedical phrases in MEDLINE® text.;2014;1
Implementations of the HL7 Context-Aware Knowledge Retrieval ("Infobutton") Standard: Challenges, strengths, limitations, and uptake.;2014;12
Implementing standards for the interoperability among healthcare providers in the public regionalized Healthcare Information System of the Lombardy Region.;2014;11
Improving knowledge management through the support of image examination and data annotation using DICOM structured reporting.;2014;1
In search of common ground in handoff documentation in an Intensive Care Unit.;2014;6
Incorporating personalized gene sequence variants, molecular genetics knowledge, and health knowledge into an EHR prototype based on the Continuity of Care Record standard.;2014;9
Incorporation of expert variability into breast cancer treatment recommendation in designing clinical protocol guided fuzzy rule system models.;2014;2
Individualized patient-centered lifestyle recommendations: An expert system for communicating patient specific cardiovascular risk information and prioritizing lifestyle options.;2014;0
Infectious Disease Informatics: Syndromic Surveillance for Public Health and Bio-Defense, Hsinchun Chen, Daniel Zeng, Ping Yan. Springer (2010).;2014;7
Interface design principles for usable decision support: A targeted review of best practices for clinical prescribing interventions.;2014;23
Introducing RFID technology in dynamic and time-critical medical settings: Requirements and challenges.;2014;7
Knowledge engineering for adverse drug event prevention: On the design and development of a uniform, contextualized and sustainable knowledge-based framework.;2014;3
Lexical patterns, features and knowledge resources for coreference resolution in clinical notes.;2014;3
Lexically suggest, logically define: Quality assurance of the use of qualifiers and expected results of post-coordination in SNOMED CT.;2014;10
Mapping Partners Master Drug Dictionary to RxNorm using an NLP-based approach.;2014;4
Markov blanket-based approach for learning multi-dimensional Bayesian network classifiers: An application to predict the European Quality of Life-5 Dimensions (EQ-5D) from the 39-item Parkinson's Disease Questionnaire (PDQ-39).;2014;10
Multiple ant colony algorithm method for selecting tag SNPs.;2014;3
Multiple valued logic approach for matching patient records in multiple databases.;2014;1
MysiRNA: Improving siRNA efficacy prediction using a machine-learning model combining multi-tools and whole stacking energy (ΔG).;2014;1
Ontological labels for automated location of anatomical shape differences.;2014;3
Ontology-guided feature engineering for clinical text classification.;2014;2
Oscillabolastic model, a new model for oscillatory dynamics, applied to the analysis of Hes1 gene expression and Ehrlich ascites tumor growth.;2014;1
Overcoming an obstacle in expanding a UMLS semantic type extent.;2014;1
Predictive combinations of monitor alarms preceding in-hospital code blue events.;2014;3
Process Mining: Discovery, Conformance and Enhancement of Business Processes.;2014;2
Protein contact map prediction using multi-stage hybrid intelligence inference systems.;2014;4
Querying temporal clinical databases on granular trends.;2014;4
Recommendations for research design and reporting in computer-assisted diagnosis to facilitate meta-analysis.;2014;0
Relation mining experiments in the pharmacogenomics domain.;2014;4
Semantic mapping to simplify deployment of HL7 v3 Clinical Document Architecture.;2014;4
Semantic mappings and locality of nursing diagnostic concepts in UMLS.;2014;5
Standardizing clinical laboratory data for secondary use.;2014;5
Statistical process control for validating a classification tree model for predicting mortality - A novel approach towards temporal validation.;2014;0
Summary of Product Characteristics content extraction for a safe drugs usage.;2014;3
Synergistic effect of different levels of genomic data for cancer clinical outcome prediction.;2014;13
System engineering approach to documentation: An evaluation of the documentation process in a gastroenterology laboratory.;2014;0
Systematic identification of pharmacogenomics information from clinical trials.;2014;3
Technical desiderata for the integration of genomic data into Electronic Health Records.;2014;19
The Arden Syntax standard for clinical decision support: Experiences and directions.;2014;19
The EU-ADR corpus: Annotated drugs, diseases, targets, and their relationships.;2014;3
The impact of emerging standards adoption on automated quality reporting.;2014;5
The inference of breast cancer metastasis through gene regulatory networks.;2014;4
The state of the art in text mining and natural language processing for pharmacogenomics.;2014;2
Transforming semi-structured life science diagrams into meaningful domain ontologies with DiDOn.;2014;1
Translating standards into practice - One Semantic Web API for Gene Expression.;2014;3
Translating standards into practice: Experience and lessons learned at the Department of Veterans Affairs.;2014;2
Translating standards into practice: Experiences and lessons learned in biomedicine and health care.;2014;1
Tree kernel-based protein-protein interaction extraction from biomedical literature.;2014;7
Understanding infusion administration in the ICU through Distributed Cognition.;2014;11
Usability of a novel clinician interface for genetic results.;2014;4
Using LOINC to link 10 terminology standards to one unified standard in a specialized domain.;2014;0
Using PharmGKB to train text mining approaches for identifying potential gene targets for pharmacogenomic studies.;2014;1
Using an ensemble system to improve concept extraction from clinical records.;2014;4
Using genetic algorithm in reconstructing single individual haplotype with minimum error correction.;2014;1
Using the ResearchEHR platform to facilitate the practical application of the EHR standards.;2014;6
Utilizing RxNorm to support practical computing applications: Capturing medication history in live electronic health records.;2014;8
VisualDecisionLinc: A visual analytics approach for comparative effectiveness-based clinical decision support in psychiatry.;2014;4
Workflow mining and outlier detection from clinical activity logs.;2014;6
k-Neighborhood decentralization: A comprehensive solution to index the UMLS for large scale knowledge discovery.;2014;6
'Big data', Hadoop and cloud computing in genomics.;2014;30
